,item,source_id,class,country,analyser,timestamp,menu,title,count
40591,1160,434236,2,indonesia_riau,Osmosis_Relation_Cyclic,2025-01-03 14:00:37+00:00,big relation,Cyclic relation,0
40592,1170,31958,11702,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multipolygon,Inadequate member for multipolygon,0
40593,1170,31958,11704,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multipolygon,This multipolygon is a simple polygon,0
40594,1170,31976,1,indonesia_riau,Osmosis_Relation_Multipolygon,2025-01-03 14:00:37+00:00,multipolygon,Double inner polygon,0
40595,1170,31976,3,indonesia_riau,Osmosis_Relation_Multipolygon,2025-01-03 14:00:37+00:00,multipolygon,Inconsistent multipolygon member nature,0
40596,1170,420392,5,indonesia_riau,Osmosis_Relation_Open,2025-01-03 14:00:37+00:00,multipolygon,Open relation type=multipolygon,0
40597,1180,31981,1,indonesia_riau,Osmosis_Cycleway_track,2025-01-03 14:00:37+00:00,double cycleway,"Duplicated cycle tracks, `highway=*`+`cycleway=track` and `highway=cycleway`",0
40598,1190,33803,10,indonesia_riau,Osmosis_Way_Approximate,2025-01-03 14:00:37+00:00,approximate way,Approximate geometry of railway,0
40599,1190,444699,11,indonesia_riau,Osmosis_Way_Suspicious_Angle,2025-01-03 14:00:37+00:00,approximate way,Suspicious angle in way,0
40600,1221,31994,1,indonesia_riau,Osmosis_Water,2025-01-03 14:00:37+00:00,far from water,Object must be close to coast or water,0
40601,1230,31990,3,indonesia_riau,Osmosis_Duplicated_Geotag,2025-01-03 14:00:37+00:00,duplicate geometry,Duplicated node geometry and tags,0
40602,1230,31990,4,indonesia_riau,Osmosis_Duplicated_Geotag,2025-01-03 14:00:37+00:00,duplicate geometry,Duplicated node geometry but different tags,0
40603,1240,31958,12401,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,one-node way,Way with one node,0
40604,1260,31995,1,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,The track of this route contains gaps,0
40605,1260,31995,2,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,The stop or platform is too far from the track of this route,0
40606,1260,31995,3,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,Non route relation member in route_master relation,0
40607,1260,31995,4,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,Public transport relation route not in route_master relation,0
40608,1260,31995,5,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,"network, operator, ref, colour tag should be the same on route and route_master relations",0
40609,1260,31995,7,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,The stop_position is not part of a way,0
40610,1260,31995,8,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,"The platform is part of a way, it should have the role stop",0
40611,1260,31995,9,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,The stop is not part of a way,0
40612,1260,31995,11,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,The stops may not be in the right order,0
40613,1260,31995,12,indonesia_riau,Osmosis_Relation_Public_Transport,2025-01-03 14:00:37+00:00,public transport,The platform is not on the right side of the road,0
40614,1280,412815,1,indonesia_riau,Osmosis_Relation_Enforcement,2025-01-03 14:00:37+00:00,enforcement,Disconnected speed camera,0
40615,1290,33803,1,indonesia_riau,Osmosis_Way_Approximate,2025-01-03 14:00:37+00:00,related objects,Camp pitches outside a camp site,0
40616,1290,416651,1,indonesia_riau,Osmosis_Camp_Pitch_Out_Of_Camp_Site,2025-01-03 14:00:37+00:00,related objects,Camp pitches outside a camp site,0
40617,1300,31958,50,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,indoor,This indoor feature should be a closed and valid polygon,0
40618,1300,31958,51,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,indoor,This indoor feature should have a level,0
40619,1300,31958,52,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,indoor,This indoor shop should probably be inside a room,0
40620,1300,31958,53,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,indoor,This indoor room should have a door,0
40621,2010,31962,2,indonesia_riau,Osmosis_Roundabout,2025-01-03 14:00:37+00:00,junction=roundabout,Roundabout without right of way,0
40622,2030,31958,20301,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,oneway,Opposite cycleway without oneway,0
40623,2030,31958,20302,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,oneway,Opposite or opposite lane in the same way of the oneway,0
40624,2030,31960,2,indonesia_riau,Osmosis_Roundabout_Level,2025-01-03 14:00:37+00:00,oneway,Missing oneway,0
40625,2040,31958,707,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,source,Missing source tag,0
40626,2060,31958,14,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,street numbers,Invalid tag on interpolation way,0
40627,2060,31958,15,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,street numbers,Invalid addr:interpolation or addr:inclusion value,0
40628,2060,31958,20601,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,street numbers,Misusing addr:interpolation in combination with other tags,0
40629,2060,31970,2,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,No street role,0
40630,2060,31970,3,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,street role is not a highway,0
40631,2060,31970,4,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,Roleless member,0
40632,2060,31970,5,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,Member without addr:housenumber nor addr:housename,0
40633,2060,31970,6,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,Number twice in the street,0
40634,2060,31970,7,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,Many street names,0
40635,2060,31970,8,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,Many relations on one street,0
40636,2060,31970,9,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,House too far away from street,0
40637,2060,31970,18,indonesia_riau,Osmosis_Relation_AssociatedStreet,2025-01-03 14:00:37+00:00,street numbers,Missing highway in associatedStreet relation,0
40638,2060,414138,16,indonesia_riau,Osmosis_Addr_Interpolation,2025-01-03 14:00:37+00:00,street numbers,Interpolation on nodes of multiple street names,0
40639,2060,414138,17,indonesia_riau,Osmosis_Addr_Interpolation,2025-01-03 14:00:37+00:00,street numbers,"Interpolation on nodes of multiple ""associatedStreet"" relations",0
40640,2060,414138,100,indonesia_riau,Osmosis_Addr_Interpolation,2025-01-03 14:00:37+00:00,street numbers,"Interpolation on nodes without tag ""addr:housenumber""",0
40641,2060,414138,101,indonesia_riau,Osmosis_Addr_Interpolation,2025-01-03 14:00:37+00:00,street numbers,"""addr:housenumber"" in multiple interpolations",0
40642,2060,414138,102,indonesia_riau,Osmosis_Addr_Interpolation,2025-01-03 14:00:37+00:00,street numbers,Interpolation intersection,0
40643,2060,414138,103,indonesia_riau,Osmosis_Addr_Interpolation,2025-01-03 14:00:37+00:00,street numbers,"Interpolation ends should have tag ""addr:housenumber""",0
40644,2060,414138,104,indonesia_riau,Osmosis_Addr_Interpolation,2025-01-03 14:00:37+00:00,street numbers,"Interpolation ends should have different tag ""addr:housenumber"" values",0
40645,2080,31958,20800,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,highway,Tag highway missing on junction,0
40646,2080,31958,20801,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,highway,Tag highway missing on oneway,0
40647,2080,31958,20802,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,highway,Missing tag ref for emergency access point,0
40648,2080,31958,20803,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,highway,Tag highway missing for tracktype or lanes,0
40649,2080,31958,20805,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,highway,footway=sidewalk without highway=footway|construction|proposed,0
40650,2080,31958,20806,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,highway,Missing tag carpool on area,0
40651,2090,31986,1,indonesia_riau,Osmosis_Highway_Traffic_Signals,2025-01-03 14:00:37+00:00,highway crossing,Possible crossing=traffic_signals,0
40652,2090,31986,4,indonesia_riau,Osmosis_Highway_Traffic_Signals,2025-01-03 14:00:37+00:00,highway crossing,Possible missing direction tag on stop or a give way,0
40653,2130,33804,1,indonesia_riau,Osmosis_HighwayAreaAccess,2025-01-03 14:00:37+00:00,access,Inconsistent Access,0
40654,2130,33804,2,indonesia_riau,Osmosis_HighwayAreaAccess,2025-01-03 14:00:37+00:00,access,Inconsistent Access,0
40655,2140,31958,21401,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,public_transport route,Missing public_transport:version tag on a public_transport route relation,0
40656,2140,31958,21405,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,public_transport route,Missing from/to tag on a public_transport route relation,0
40657,2140,31958,21412,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,public_transport route,Missing legacy tag on a public transport stop,0
40658,2160,31958,21600,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,railways,Missing tag gauge on rail,0
40659,3010,31960,4,indonesia_riau,Osmosis_Roundabout_Level,2025-01-03 14:00:37+00:00,highway roundabout,Roundabout crossing,0
40660,3020,31958,706,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,bad source tag,Illegal or incomplete source tag,0
40661,3030,31958,195456021,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,ref,0
40662,3030,31958,259473529,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,typo-tag,0
40663,3030,31958,301849747,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,deprecated,0
40664,3030,31958,397691480,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,deprecated,0
40665,3030,31958,737787355,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,shop,0
40666,3030,31958,837055326,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,tag,0
40667,3030,31958,917452315,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,typo,0
40668,3030,31958,1077081887,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,type-tag,0
40669,3030,31958,1100242374,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,ref,0
40670,3030,31958,1224396459,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,typo-tag,0
40671,3030,31958,1258610297,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,typo,0
40672,3030,31958,1656641540,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,value,0
40673,3030,31958,1662521253,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,tag,0
40674,3030,31958,1689758706,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,key,0
40675,3030,31958,1764595341,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,shop,0
40676,3030,31958,1995063959,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,name,0
40677,3030,31958,2006017393,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tagwatch cleaner,type-tag,0
40678,3031,31958,30310,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Not a Wikipedia URL,0
40679,3031,31958,30311,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Wikipedia URL instead of article title,0
40680,3031,31958,30312,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Missing Wikipedia language before article title,0
40681,3031,31958,30313,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Use human Wikipedia page title,0
40682,3031,31958,30314,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Missing primary Wikipedia tag,0
40683,3031,31958,30315,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Invalid wikipedia suffix,0
40684,3031,31958,30316,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Duplicate wikipedia tag as suffix and prefix,0
40685,3031,31958,30317,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,wikipedia,Same wikipedia topic on other language,0
40686,3031,428283,1,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Incorrect value for Wikidata-Tag,0
40687,3031,428283,2,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Wikidata item does not exist,0
40688,3031,428283,4,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The distance between OSM object and linked Wikidata item is unusually large,0
40689,3031,428283,5,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Characteristics of the OSM tags and linked Wikidata item do not match,0
40690,3031,428283,7,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The OSM object is linked to an unpermitted Wikidata item,0
40691,3031,428283,8,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Unpermitted link to an instance of living organism on Wikidata,0
40692,3031,428283,10,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Linked Wikidata item is replaced by other item,0
40693,3031,428283,11,indonesia_riau,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,"Linked Wikidata item is dissolved, abolished or demolished",0
40694,3032,31958,30320,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multiple tags,Watch multiple tags,0
40695,3032,31958,30323,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multiple tags,Watch multiple tags,0
40696,3032,31958,30328,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multiple tags,highway=cycleway with cycleway=track,0
40697,3032,31958,30329,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multiple tags,{{0.key}}={{0.value}} with {{1.key}}={{1.value}},0
40698,3032,31958,303210,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multiple tags,"Fence with {{1.key}} tag, also add {{2.key}}",0
40699,3032,31958,303240,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multiple tags,Advisory or practical maxspeed exceeds legal speed limit,0
40700,3032,31958,303241,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,multiple tags,Discordant maxspeed and source:maxspeed or maxspeed:type,0
40701,3040,31958,30401,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,incorrect tag,{{0.key}}={{0.value}} is invalid. Should look like 12345ABC,0
40702,3040,31958,30402,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,incorrect tag,missing tag,0
40703,3040,31958,30403,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,incorrect tag,missing tag,0
40704,3040,31958,30405,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,incorrect tag,Transport mode in access value,0
40705,3050,31958,3050,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,bad tag key,Key with uncommon character,0
40706,3050,31958,30501,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,bad tag key,Key suffix with uncommon character,0
40707,3050,31958,30502,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,bad tag key,Key with uncommon character,0
40708,3060,31958,3060,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,similar values,Duplicated values,0
40709,3091,31958,3093,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,numeric value,Suspicious value,0
40710,3091,31958,3094,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,numeric value,Unknown unit,0
40711,3091,31958,30911,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,numeric value,Colour code should start with '#' followed by 3 or 6 digits,0
40712,3091,31958,30913,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,numeric value,Specific capacity is greater than total capacity,0
40713,3091,31958,30914,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,numeric value,Bad colour name,0
40714,3091,31958,30916,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,numeric value,Invalid value of charge,0
40715,3092,31958,3097,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,phone number,Different value of tag contact:* and *,0
40716,3093,31958,30931,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,URL,The URL contains a space,0
40717,3093,31958,30933,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,URL,Invalid URL,0
40718,3093,31958,30934,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,URL,Tracking parameter in URL,0
40719,3100,438643,1,indonesia_riau,Osmosis_Polygon_Small,2025-01-03 14:00:37+00:00,small land use,Natural area very small,0
40720,3100,438643,2,indonesia_riau,Osmosis_Polygon_Small,2025-01-03 14:00:37+00:00,small land use,Landuse very small,0
40721,3100,438643,3,indonesia_riau,Osmosis_Polygon_Small,2025-01-03 14:00:37+00:00,small land use,Small farm,0
40722,3100,438643,4,indonesia_riau,Osmosis_Polygon_Small,2025-01-03 14:00:37+00:00,small land use,Landuse very small,0
40723,3100,438643,5,indonesia_riau,Osmosis_Polygon_Small,2025-01-03 14:00:37+00:00,small land use,Leisure very small,0
40724,3120,31958,31201,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,tree,Conflicting tree properties,0
40725,3160,31958,31600,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Turn lanes merge_to_* need an aside lane on good side,0
40726,3160,31958,31601,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Bad lanes value,0
40727,3160,31958,31603,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Conflict between usage of *:lanes or *:lanes:(forward|backward|both_ways),0
40728,3160,31958,31604,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Conflict between lanes number,0
40729,3160,31958,31606,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Unknown turn lanes value,0
40730,3160,31958,31607,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Bad turn lanes order,0
40731,3160,31958,31608,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""","Conflict between lanes number of same suffix ("""", forward, backward or both_ways)",0
40732,3160,31958,31609,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""","Bad access lanes value, should not be an integer but a restriction",0
40733,3160,31958,316010,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""","Pipe characters should not be used in destination tag, only in destination:lanes",0
40734,3160,31958,316011,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Merge lane and other turn lane in a single lane,0
40735,3160,31958,316012,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Indicated turn lane together with `none`,0
40736,3160,31958,316013,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Unknown change lanes value,0
40737,3160,31958,316014,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Lane changing value only_* need an aside lane on the good side,0
40738,3160,31958,316020,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Uncommon value of {{0.key}},0
40739,3160,31996,1,indonesia_riau,Osmosis_Highway_Turn_Lanes,2025-01-03 14:00:37+00:00,"incorrect ""lanes""",Bad lanes number or `turn:lanes` before and after this node,0
40740,3161,31958,31611,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad parking:lane:[side],0
40741,3161,31958,31614,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Too many parking:lane:[side],0
40742,3161,31958,31615,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad parking:lane:[side] value,0
40743,3161,31958,31616,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,parking:condition:[side] without parking:lane:[side] value,0
40744,3161,31958,31617,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,parking:condition:[side] not applicable,0
40745,3161,31958,31618,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,parking:condition:[side] should be mapped on separately mapped parking area,0
40746,3161,31958,31619,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad parking:condition:[side] value,0
40747,3161,31958,31621,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad parking:[side],0
40748,3161,31958,31622,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,parking:[side]:* without parking:[side] value,0
40749,3161,31958,31623,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Duplicated values,0
40750,3161,31958,31624,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad value for parking:[side]=*,0
40751,3161,31958,31625,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,parking:[side]:* not applicable,0
40752,3161,31958,31626,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Property of parking should be mapped on separately mapped parking area,0
40753,3161,31958,31627,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad parking:[side]:orientation value,0
40754,3161,31958,31628,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad parking:[side]:restriction value,0
40755,3161,31958,31629,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,parking lane,Bad parking:[side]:direction value,0
40756,3161,31992,1,indonesia_riau,Osmosis_Parking_highway,2025-01-03 14:00:37+00:00,parking lane,Missing access way to parking,0
40757,3180,31958,31801,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,relation type=restriction,"Useless non u-turn restriction, it's forbidden by local law",0
40758,3180,31987,2,indonesia_riau,Osmosis_Relation_Restriction,2025-01-03 14:00:37+00:00,relation type=restriction,"Restriction relation, bad member type",0
40759,3180,31987,3,indonesia_riau,Osmosis_Relation_Restriction,2025-01-03 14:00:37+00:00,relation type=restriction,Unconnected restriction relation ways,0
40760,3180,31987,5,indonesia_riau,Osmosis_Relation_Restriction,2025-01-03 14:00:37+00:00,relation type=restriction,Restriction doesn't match topology,0
40761,3200,31958,32001,indonesia_riau,Sax,2025-01-03 14:00:37+00:00,area,Redundant area tagging,0
40762,1230,32035,5,indonesia_riau_islands,Osmosis_Duplicated_Geotag,2025-01-03 14:08:54+00:00,duplicate geometry,Duplicated node without tag,1017
40763,9002,32003,9002001,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,deprecated,deprecated tagging,604
40764,2110,32003,21101,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,missing object kind,Untagged named object,527
40765,9001,32003,9001001,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,combinations,missing tag,418
40766,1210,32851,4,indonesia_riau_islands,Osmosis_Highway_Floating_Islands,2025-01-03 14:08:54+00:00,not-connected highway/cycleway,Small highway group apart from the main network or with insufficient access upstream,399
40767,0,32009,1,indonesia_riau_islands,Osmosis_Building_Overlaps,2025-01-03 14:08:54+00:00,overlapping building,Building intersection,381
40768,1070,32011,1,indonesia_riau_islands,Osmosis_Highway_VS_Building,2025-01-03 14:08:54+00:00,objects overlap,Highway intersecting building,262
40769,5010,32003,803,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,orthograph,Name with uppercase,243
40770,2060,32015,19,indonesia_riau_islands,Osmosis_Relation_AssociatedStreet,2025-01-03 14:08:54+00:00,street numbers,"Tag ""addr:street"" not matching a street name around",194
40771,0,32009,2,indonesia_riau_islands,Osmosis_Building_Overlaps,2025-01-03 14:08:54+00:00,overlapping building,Large building intersection,174
40772,1220,32034,3,indonesia_riau_islands,Osmosis_Waterway,2025-01-03 14:08:54+00:00,waterway,Unconnected stream or wrong way flow,171
40773,2060,32003,10,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,street numbers,Invalid addr:housenumber value,147
40774,5060,32003,50603,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,local language,Language name without default name,138
40775,2060,32015,1,indonesia_riau_islands,Osmosis_Relation_AssociatedStreet,2025-01-03 14:08:54+00:00,street numbers,"addr:housenumber or addr:housename without addr:street, addr:district, addr:neighbourhood, addr:quarter, addr:suburb, addr:place or addr:hamlet must be in a associatedStreet relation",133
40776,1270,32042,1,indonesia_riau_islands,Osmosis_Highway_Almost_Junction,2025-01-03 14:08:54+00:00,almost junction,"Almost junction, join or use noexit tag",125
40777,1140,32020,2,indonesia_riau_islands,Osmosis_Useless,2025-01-03 14:08:54+00:00,missing tag or role,Missing tag or role on way,101
40778,3130,32003,31301,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,brand in name,"This name is very common, is this store part of the brand network?",90
40779,4061,32003,40610,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,fixme review,Object needs review,74
40780,3200,32003,32002,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,area,Untagged area object,66
40781,4020,32003,101,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,on junction=roundabout,Unneeded tag on junction=roundabout,65
40782,1070,32011,4,indonesia_riau_islands,Osmosis_Highway_VS_Building,2025-01-03 14:08:54+00:00,objects overlap,Highway intersecting small water piece,58
40783,5010,32003,902,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,orthograph,Initial stuck to the name,55
40784,9003,32003,9003003,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,geometry,{{0.key}}={{0.value}} on a node. Should be drawn as an area.,54
40785,3161,32037,2,indonesia_riau_islands,Osmosis_Parking_highway,2025-01-03 14:08:54+00:00,parking lane,Missing access way to parking,52
40786,1220,32034,2,indonesia_riau_islands,Osmosis_Waterway,2025-01-03 14:08:54+00:00,waterway,Unconnected river or wrong way flow,50
40787,9000,32003,9000004,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,addresses,{{0.key}} without number,48
40788,9001,32003,9001002,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,combinations,suspicious tag combination,48
40789,1070,440926,12,indonesia_riau_islands,Osmosis_Polygon_Intersects,2025-01-03 14:08:54+00:00,objects overlap,Bad intersection with major highway,47
40790,1190,33807,20,indonesia_riau_islands,Osmosis_Way_Approximate,2025-01-03 14:08:54+00:00,approximate way,Approximate geometry of waterway,46
40791,2020,32003,804,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,elevation,Missing altitude,38
40792,4030,32003,900,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,incompatible tags,Tag conflict,38
40793,0,32009,4,indonesia_riau_islands,Osmosis_Building_Overlaps,2025-01-03 14:08:54+00:00,overlapping building,Gap between buildings,38
40794,2090,32031,3,indonesia_riau_islands,Osmosis_Highway_Traffic_Signals,2025-01-03 14:08:54+00:00,highway crossing,Possible missing traffic_signals:direction tag or crossing on traffic signals,37
40795,3040,32003,3040,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,incorrect tag,Bad tag value,34
40796,4070,32003,4070,indonesia_riau_islands,Sax,2025-01-03 14:08:54+00:00,construction,Finished construction,34
40797,1150,32019,3,indonesia_riau_islands,Osmosis_Polygon_Overlaps,2025-01-03 14:08:54+00:00,surface intersection,Area intersection `landuse`,34
40798,1310,438644,1,indonesia_riau_islands,Osmosis_Building_In_Polygon,2025-01-03 14:08:54+00:00,building landuse,Building on agricultural land,31
